======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 11:18:29
Log file: logs/simulation_20260228_111829.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7400.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 1000 GeV  →  3H/η = 7.22e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7400.0...
  V'(0) = 1.6066e-06
  V'(VEV) = 7.2925e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.6066e-06
  V'(1e0)   = 1.6066e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.1249e+03 and 2.2355e+03
  Barrier top at: 2.1539e+03
  Escape point: 2.3693e+03
  V'(escape) = -8.3211e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 50000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 1.2166e+03)
Overdamped mode: DISABLED (η = 1000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=50000.0, interval=50)
Step 0/50000 | t=0.00e+00 | T=7400.0 | a=1.000000 | H=2.41e-05 | 4.4 steps/s | 229.29 ms/step | ETA: 191.1 min
Step 43250/50000 | t=4.33e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.47 ms/step | ETA: 11.5 min
Step 43300/50000 | t=4.33e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.47 ms/step | ETA: 11.4 min
Step 43350/50000 | t=4.33e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.47 ms/step | ETA: 11.4 min
Step 43400/50000 | t=4.34e+00 | T=7399.2 | a=1.000104 | H=2.41e-05 | 9.8 steps/s | 102.48 ms/step | ETA: 11.3 min
Step 43450/50000 | t=4.34e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.48 ms/step | ETA: 11.2 min
Step 43500/50000 | t=4.35e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.48 ms/step | ETA: 11.1 min
Step 43550/50000 | t=4.36e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.49 ms/step | ETA: 11.0 min
Step 43600/50000 | t=4.36e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.54 ms/step | ETA: 10.9 min
Step 43650/50000 | t=4.37e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.54 ms/step | ETA: 10.9 min
Step 43700/50000 | t=4.37e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.54 ms/step | ETA: 10.8 min
Step 43750/50000 | t=4.38e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.55 ms/step | ETA: 10.7 min
Step 43800/50000 | t=4.38e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.55 ms/step | ETA: 10.6 min
Step 43850/50000 | t=4.38e+00 | T=7399.2 | a=1.000105 | H=2.41e-05 | 9.8 steps/s | 102.56 ms/step | ETA: 10.5 min
Step 43900/50000 | t=4.39e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.8 steps/s | 102.56 ms/step | ETA: 10.4 min
Step 43950/50000 | t=4.39e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.8 steps/s | 102.56 ms/step | ETA: 10.3 min
Step 44000/50000 | t=4.40e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.8 steps/s | 102.56 ms/step | ETA: 10.3 min
Step 44050/50000 | t=4.41e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.7 steps/s | 102.58 ms/step | ETA: 10.2 min
Step 44100/50000 | t=4.41e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.7 steps/s | 102.64 ms/step | ETA: 10.1 min
Step 44150/50000 | t=4.42e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.7 steps/s | 102.64 ms/step | ETA: 10.0 min
Step 44200/50000 | t=4.42e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.7 steps/s | 102.65 ms/step | ETA: 9.9 min
Step 44250/50000 | t=4.42e+00 | T=7399.2 | a=1.000106 | H=2.41e-05 | 9.7 steps/s | 102.66 ms/step | ETA: 9.8 min
Step 44300/50000 | t=4.43e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.67 ms/step | ETA: 9.8 min
Step 44350/50000 | t=4.43e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.68 ms/step | ETA: 9.7 min
Step 44400/50000 | t=4.44e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.68 ms/step | ETA: 9.6 min
Step 44450/50000 | t=4.45e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.69 ms/step | ETA: 9.5 min
Step 44500/50000 | t=4.45e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.69 ms/step | ETA: 9.4 min
Step 44550/50000 | t=4.46e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.69 ms/step | ETA: 9.3 min
Step 44600/50000 | t=4.46e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.74 ms/step | ETA: 9.2 min
Step 44650/50000 | t=4.46e+00 | T=7399.2 | a=1.000107 | H=2.41e-05 | 9.7 steps/s | 102.74 ms/step | ETA: 9.2 min
Step 44700/50000 | t=4.47e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.75 ms/step | ETA: 9.1 min
Step 44750/50000 | t=4.47e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.75 ms/step | ETA: 9.0 min
Step 44800/50000 | t=4.48e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.76 ms/step | ETA: 8.9 min
Step 44850/50000 | t=4.49e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.76 ms/step | ETA: 8.8 min
Step 44900/50000 | t=4.49e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.77 ms/step | ETA: 8.7 min
Step 44950/50000 | t=4.50e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.77 ms/step | ETA: 8.7 min
Step 45000/50000 | t=4.50e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.78 ms/step | ETA: 8.6 min
Step 45050/50000 | t=4.50e+00 | T=7399.2 | a=1.000108 | H=2.41e-05 | 9.7 steps/s | 102.79 ms/step | ETA: 8.5 min
Step 45100/50000 | t=4.51e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.84 ms/step | ETA: 8.4 min
Step 45150/50000 | t=4.51e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.84 ms/step | ETA: 8.3 min
Step 45200/50000 | t=4.52e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.85 ms/step | ETA: 8.2 min
Step 45250/50000 | t=4.53e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.85 ms/step | ETA: 8.1 min
Step 45300/50000 | t=4.53e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.85 ms/step | ETA: 8.1 min
Step 45350/50000 | t=4.54e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.86 ms/step | ETA: 8.0 min
Step 45400/50000 | t=4.54e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.86 ms/step | ETA: 7.9 min
Step 45450/50000 | t=4.54e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.90 ms/step | ETA: 7.8 min
Step 45500/50000 | t=4.55e+00 | T=7399.2 | a=1.000109 | H=2.41e-05 | 9.7 steps/s | 102.91 ms/step | ETA: 7.7 min
Step 45550/50000 | t=4.55e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.91 ms/step | ETA: 7.6 min
Step 45600/50000 | t=4.56e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.96 ms/step | ETA: 7.6 min
Step 45650/50000 | t=4.57e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.96 ms/step | ETA: 7.5 min
Step 45700/50000 | t=4.57e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.97 ms/step | ETA: 7.4 min
Step 45750/50000 | t=4.58e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.97 ms/step | ETA: 7.3 min
Step 45800/50000 | t=4.58e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.97 ms/step | ETA: 7.2 min
Step 45850/50000 | t=4.58e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 102.99 ms/step | ETA: 7.1 min
Step 45900/50000 | t=4.59e+00 | T=7399.2 | a=1.000110 | H=2.41e-05 | 9.7 steps/s | 103.00 ms/step | ETA: 7.0 min
Step 45950/50000 | t=4.59e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.00 ms/step | ETA: 7.0 min
Step 46000/50000 | t=4.60e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.01 ms/step | ETA: 6.9 min
Step 46050/50000 | t=4.61e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.02 ms/step | ETA: 6.8 min
Step 46100/50000 | t=4.61e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.07 ms/step | ETA: 6.7 min
Step 46150/50000 | t=4.62e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.08 ms/step | ETA: 6.6 min
Step 46200/50000 | t=4.62e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.08 ms/step | ETA: 6.5 min
Step 46250/50000 | t=4.62e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.09 ms/step | ETA: 6.4 min
Step 46300/50000 | t=4.63e+00 | T=7399.2 | a=1.000111 | H=2.41e-05 | 9.7 steps/s | 103.09 ms/step | ETA: 6.4 min
Step 46350/50000 | t=4.63e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.09 ms/step | ETA: 6.3 min
Step 46400/50000 | t=4.64e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.09 ms/step | ETA: 6.2 min
Step 46450/50000 | t=4.64e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.09 ms/step | ETA: 6.1 min
Step 46500/50000 | t=4.65e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.11 ms/step | ETA: 6.0 min
Step 46550/50000 | t=4.66e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.11 ms/step | ETA: 5.9 min
Step 46600/50000 | t=4.66e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.16 ms/step | ETA: 5.8 min
Step 46650/50000 | t=4.67e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.17 ms/step | ETA: 5.8 min
Step 46700/50000 | t=4.67e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.18 ms/step | ETA: 5.7 min
Step 46750/50000 | t=4.67e+00 | T=7399.2 | a=1.000112 | H=2.41e-05 | 9.7 steps/s | 103.18 ms/step | ETA: 5.6 min
Step 46800/50000 | t=4.68e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.19 ms/step | ETA: 5.5 min
Step 46850/50000 | t=4.68e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.19 ms/step | ETA: 5.4 min
Step 46900/50000 | t=4.69e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.19 ms/step | ETA: 5.3 min
Step 46950/50000 | t=4.70e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.20 ms/step | ETA: 5.2 min
Step 47000/50000 | t=4.70e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.20 ms/step | ETA: 5.2 min
Step 47050/50000 | t=4.71e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.21 ms/step | ETA: 5.1 min
Step 47100/50000 | t=4.71e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.26 ms/step | ETA: 5.0 min
Step 47150/50000 | t=4.71e+00 | T=7399.2 | a=1.000113 | H=2.41e-05 | 9.7 steps/s | 103.26 ms/step | ETA: 4.9 min
Step 47200/50000 | t=4.72e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.26 ms/step | ETA: 4.8 min
Step 47250/50000 | t=4.72e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.26 ms/step | ETA: 4.7 min
Step 47300/50000 | t=4.73e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.27 ms/step | ETA: 4.6 min
Step 47350/50000 | t=4.74e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.28 ms/step | ETA: 4.6 min
Step 47400/50000 | t=4.74e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.28 ms/step | ETA: 4.5 min
Step 47450/50000 | t=4.75e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.29 ms/step | ETA: 4.4 min
Step 47500/50000 | t=4.75e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.29 ms/step | ETA: 4.3 min
Step 47550/50000 | t=4.75e+00 | T=7399.2 | a=1.000114 | H=2.41e-05 | 9.7 steps/s | 103.29 ms/step | ETA: 4.2 min
Step 47600/50000 | t=4.76e+00 | T=7399.2 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.34 ms/step | ETA: 4.1 min
Step 47650/50000 | t=4.76e+00 | T=7399.2 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.34 ms/step | ETA: 4.0 min
Step 47700/50000 | t=4.77e+00 | T=7399.2 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.34 ms/step | ETA: 4.0 min
Step 47750/50000 | t=4.78e+00 | T=7399.2 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.35 ms/step | ETA: 3.9 min
Step 47800/50000 | t=4.78e+00 | T=7399.1 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.35 ms/step | ETA: 3.8 min
Step 47850/50000 | t=4.79e+00 | T=7399.1 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.35 ms/step | ETA: 3.7 min
Step 47900/50000 | t=4.79e+00 | T=7399.1 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.35 ms/step | ETA: 3.6 min
Step 47950/50000 | t=4.79e+00 | T=7399.1 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.35 ms/step | ETA: 3.5 min
Step 48000/50000 | t=4.80e+00 | T=7399.1 | a=1.000115 | H=2.41e-05 | 9.7 steps/s | 103.36 ms/step | ETA: 3.4 min
Step 48050/50000 | t=4.80e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.36 ms/step | ETA: 3.4 min
Step 48100/50000 | t=4.81e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.41 ms/step | ETA: 3.3 min
Step 48150/50000 | t=4.82e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.41 ms/step | ETA: 3.2 min
Step 48200/50000 | t=4.82e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.42 ms/step | ETA: 3.1 min
Step 48250/50000 | t=4.83e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.42 ms/step | ETA: 3.0 min
Step 48300/50000 | t=4.83e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.43 ms/step | ETA: 2.9 min
Step 48350/50000 | t=4.83e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.43 ms/step | ETA: 2.8 min
Step 48400/50000 | t=4.84e+00 | T=7399.1 | a=1.000116 | H=2.41e-05 | 9.7 steps/s | 103.44 ms/step | ETA: 2.8 min
Step 48450/50000 | t=4.84e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.44 ms/step | ETA: 2.7 min
Step 48500/50000 | t=4.85e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.45 ms/step | ETA: 2.6 min
Step 48550/50000 | t=4.86e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.45 ms/step | ETA: 2.5 min
Step 48600/50000 | t=4.86e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.50 ms/step | ETA: 2.4 min
Step 48650/50000 | t=4.87e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.51 ms/step | ETA: 2.3 min
Step 48700/50000 | t=4.87e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.51 ms/step | ETA: 2.2 min
Step 48750/50000 | t=4.88e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.52 ms/step | ETA: 2.2 min
Step 48800/50000 | t=4.88e+00 | T=7399.1 | a=1.000117 | H=2.41e-05 | 9.7 steps/s | 103.52 ms/step | ETA: 2.1 min
Step 48850/50000 | t=4.88e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.52 ms/step | ETA: 2.0 min
Step 48900/50000 | t=4.89e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.53 ms/step | ETA: 1.9 min
Step 48950/50000 | t=4.89e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.54 ms/step | ETA: 1.8 min
Step 49000/50000 | t=4.90e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.54 ms/step | ETA: 1.7 min
Step 49050/50000 | t=4.91e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.54 ms/step | ETA: 1.6 min
Step 49100/50000 | t=4.91e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.58 ms/step | ETA: 1.6 min
Step 49150/50000 | t=4.92e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.59 ms/step | ETA: 1.5 min
Step 49200/50000 | t=4.92e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.59 ms/step | ETA: 1.4 min
Step 49250/50000 | t=4.92e+00 | T=7399.1 | a=1.000118 | H=2.41e-05 | 9.7 steps/s | 103.60 ms/step | ETA: 1.3 min
Step 49300/50000 | t=4.93e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.7 steps/s | 103.60 ms/step | ETA: 1.2 min
Step 49350/50000 | t=4.93e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.7 steps/s | 103.62 ms/step | ETA: 1.1 min
Step 49400/50000 | t=4.94e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.7 steps/s | 103.63 ms/step | ETA: 1.0 min
Step 49450/50000 | t=4.95e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.6 steps/s | 103.64 ms/step | ETA: 0.9 min
Step 49500/50000 | t=4.95e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.6 steps/s | 103.64 ms/step | ETA: 0.9 min
Step 49550/50000 | t=4.96e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.6 steps/s | 103.64 ms/step | ETA: 0.8 min
Step 49600/50000 | t=4.96e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.6 steps/s | 103.69 ms/step | ETA: 0.7 min
Step 49650/50000 | t=4.96e+00 | T=7399.1 | a=1.000119 | H=2.41e-05 | 9.6 steps/s | 103.69 ms/step | ETA: 0.6 min
Step 49700/50000 | t=4.97e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.69 ms/step | ETA: 0.5 min
Step 49750/50000 | t=4.97e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.71 ms/step | ETA: 0.4 min
Step 49800/50000 | t=4.98e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.72 ms/step | ETA: 0.3 min
Step 49850/50000 | t=4.99e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.72 ms/step | ETA: 0.3 min
Step 49900/50000 | t=4.99e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.72 ms/step | ETA: 0.2 min
Step 49950/50000 | t=5.00e+00 | T=7399.1 | a=1.000120 | H=2.41e-05 | 9.6 steps/s | 103.72 ms/step | ETA: 0.1 min

============================================================
SIMULATION FINISHED!
============================================================

Timing:
  Total time: 86.44 minutes (5186.1 seconds)
  Average: 9.6 steps/second
  Time per step: 103.722 ms

Simulation Parameters:
  Grid: 256×256×256
  Total steps: 50,000
  Initial temperature: 7400.0
  Cooling rate: 0.001
  dx_phys: 0.001
  dt_phys: 0.0001

Optimizations Used:
  Single-pass fused RK2: True
  Fused RK2: False
  Vprime table: True (size=16384)
  In-kernel RNG: True
  Field precision: float32
  Spline resolution (N_Y): 256
  Numba threads: 11

Output:
  Snapshots saved: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table
  Snapshot interval: every 10000 steps
  Total snapshots: 5

Completed: 2026-02-28 12:44:58

Metadata saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/simulation_metadata.npz
Field states saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/field_states/
Use revisualize_snapshots.py to replot with different settings
============================================================
