======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 23700/300000 | t=2.37e+00 | T=7384.6 | a=1.000057 | H=2.41e-05 | 11.0 steps/s | 90.63 ms/step | ETA: 417.3 min
Step 23750/300000 | t=2.38e+00 | T=7384.6 | a=1.000057 | H=2.41e-05 | 11.0 steps/s | 90.70 ms/step | ETA: 417.6 min
Step 23800/300000 | t=2.38e+00 | T=7384.6 | a=1.000057 | H=2.41e-05 | 11.0 steps/s | 90.76 ms/step | ETA: 417.8 min
Step 23850/300000 | t=2.38e+00 | T=7384.6 | a=1.000057 | H=2.41e-05 | 11.0 steps/s | 90.83 ms/step | ETA: 418.0 min
Step 23900/300000 | t=2.39e+00 | T=7384.6 | a=1.000057 | H=2.41e-05 | 11.0 steps/s | 90.91 ms/step | ETA: 418.3 min
Step 23950/300000 | t=2.40e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 11.0 steps/s | 90.98 ms/step | ETA: 418.6 min
Step 24000/300000 | t=2.40e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 11.0 steps/s | 91.13 ms/step | ETA: 419.2 min
Step 24050/300000 | t=2.40e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 11.0 steps/s | 91.20 ms/step | ETA: 419.5 min
Step 24100/300000 | t=2.41e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 11.0 steps/s | 91.28 ms/step | ETA: 419.7 min
Step 24150/300000 | t=2.42e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 10.9 steps/s | 91.34 ms/step | ETA: 420.0 min
Step 24200/300000 | t=2.42e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 10.9 steps/s | 91.43 ms/step | ETA: 420.3 min
Step 24250/300000 | t=2.42e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 10.9 steps/s | 91.50 ms/step | ETA: 420.5 min
Step 24300/300000 | t=2.43e+00 | T=7384.6 | a=1.000058 | H=2.41e-05 | 10.9 steps/s | 91.57 ms/step | ETA: 420.8 min
Step 24350/300000 | t=2.44e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 91.63 ms/step | ETA: 421.0 min
Step 24400/300000 | t=2.44e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 91.69 ms/step | ETA: 421.2 min
Step 24450/300000 | t=2.44e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 91.77 ms/step | ETA: 421.4 min
Step 24500/300000 | t=2.45e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 91.91 ms/step | ETA: 422.0 min
Step 24550/300000 | t=2.46e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 91.98 ms/step | ETA: 422.3 min
Step 24600/300000 | t=2.46e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 92.05 ms/step | ETA: 422.5 min
Step 24650/300000 | t=2.46e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.9 steps/s | 92.12 ms/step | ETA: 422.7 min
Step 24700/300000 | t=2.47e+00 | T=7384.6 | a=1.000059 | H=2.41e-05 | 10.8 steps/s | 92.18 ms/step | ETA: 423.0 min
Step 24750/300000 | t=2.48e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.25 ms/step | ETA: 423.2 min
Step 24800/300000 | t=2.48e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 423.4 min
Step 24850/300000 | t=2.48e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.37 ms/step | ETA: 423.6 min
Step 24900/300000 | t=2.49e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.45 ms/step | ETA: 423.9 min
Step 24950/300000 | t=2.50e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.51 ms/step | ETA: 424.1 min
Step 25000/300000 | t=2.50e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.65 ms/step | ETA: 424.6 min
Step 25050/300000 | t=2.50e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.72 ms/step | ETA: 424.9 min
Step 25100/300000 | t=2.51e+00 | T=7384.6 | a=1.000060 | H=2.41e-05 | 10.8 steps/s | 92.78 ms/step | ETA: 425.1 min
Step 25150/300000 | t=2.52e+00 | T=7384.6 | a=1.000061 | H=2.41e-05 | 10.8 steps/s | 92.83 ms/step | ETA: 425.2 min
Step 25200/300000 | t=2.52e+00 | T=7384.6 | a=1.000061 | H=2.41e-05 | 10.8 steps/s | 92.89 ms/step | ETA: 425.5 min
Step 25250/300000 | t=2.52e+00 | T=7384.6 | a=1.000061 | H=2.41e-05 | 10.8 steps/s | 92.96 ms/step | ETA: 425.7 min
Step 25300/300000 | t=2.53e+00 | T=7384.6 | a=1.000061 | H=2.41e-05 | 10.8 steps/s | 93.02 ms/step | ETA: 425.9 min
Step 25350/300000 | t=2.54e+00 | T=7384.5 | a=1.000061 | H=2.41e-05 | 10.7 steps/s | 93.07 ms/step | ETA: 426.0 min
Step 25400/300000 | t=2.54e+00 | T=7384.5 | a=1.000061 | H=2.41e-05 | 10.7 steps/s | 93.12 ms/step | ETA: 426.2 min
Step 25450/300000 | t=2.54e+00 | T=7384.5 | a=1.000061 | H=2.41e-05 | 10.7 steps/s | 93.17 ms/step | ETA: 426.3 min
Step 25500/300000 | t=2.55e+00 | T=7384.5 | a=1.000061 | H=2.41e-05 | 10.7 steps/s | 93.32 ms/step | ETA: 426.9 min
Step 25550/300000 | t=2.56e+00 | T=7384.5 | a=1.000061 | H=2.41e-05 | 10.7 steps/s | 93.37 ms/step | ETA: 427.1 min
Step 25600/300000 | t=2.56e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.42 ms/step | ETA: 427.2 min
Step 25650/300000 | t=2.56e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.46 ms/step | ETA: 427.4 min
Step 25700/300000 | t=2.57e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.51 ms/step | ETA: 427.5 min
Step 25750/300000 | t=2.58e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.55 ms/step | ETA: 427.6 min
Step 25800/300000 | t=2.58e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.59 ms/step | ETA: 427.7 min
Step 25850/300000 | t=2.58e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.63 ms/step | ETA: 427.8 min
Step 25900/300000 | t=2.59e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.68 ms/step | ETA: 428.0 min
Step 25950/300000 | t=2.60e+00 | T=7384.5 | a=1.000062 | H=2.41e-05 | 10.7 steps/s | 93.75 ms/step | ETA: 428.2 min
Step 26000/300000 | t=2.60e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.7 steps/s | 93.88 ms/step | ETA: 428.7 min
Step 26050/300000 | t=2.60e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 93.91 ms/step | ETA: 428.8 min
Step 26100/300000 | t=2.61e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 93.95 ms/step | ETA: 428.9 min
Step 26150/300000 | t=2.62e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 93.99 ms/step | ETA: 429.0 min
Step 26200/300000 | t=2.62e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 94.02 ms/step | ETA: 429.0 min
Step 26250/300000 | t=2.62e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 94.08 ms/step | ETA: 429.3 min
Step 26300/300000 | t=2.63e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 94.13 ms/step | ETA: 429.4 min
Step 26350/300000 | t=2.63e+00 | T=7384.5 | a=1.000063 | H=2.41e-05 | 10.6 steps/s | 94.18 ms/step | ETA: 429.6 min
Step 26400/300000 | t=2.64e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.22 ms/step | ETA: 429.6 min
Step 26450/300000 | t=2.65e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.25 ms/step | ETA: 429.7 min
Step 26500/300000 | t=2.65e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.38 ms/step | ETA: 430.2 min
Step 26550/300000 | t=2.65e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.41 ms/step | ETA: 430.3 min
Step 26600/300000 | t=2.66e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.44 ms/step | ETA: 430.3 min
Step 26650/300000 | t=2.67e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.48 ms/step | ETA: 430.4 min
Step 26700/300000 | t=2.67e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.50 ms/step | ETA: 430.5 min
Step 26750/300000 | t=2.67e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.54 ms/step | ETA: 430.5 min
Step 26800/300000 | t=2.68e+00 | T=7384.5 | a=1.000064 | H=2.41e-05 | 10.6 steps/s | 94.56 ms/step | ETA: 430.6 min
Step 26850/300000 | t=2.69e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.59 ms/step | ETA: 430.6 min
Step 26900/300000 | t=2.69e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.61 ms/step | ETA: 430.6 min
Step 26950/300000 | t=2.69e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.64 ms/step | ETA: 430.7 min
Step 27000/300000 | t=2.70e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.74 ms/step | ETA: 431.1 min
Step 27050/300000 | t=2.71e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.77 ms/step | ETA: 431.1 min
Step 27100/300000 | t=2.71e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.6 steps/s | 94.79 ms/step | ETA: 431.1 min
Step 27150/300000 | t=2.71e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.5 steps/s | 94.80 ms/step | ETA: 431.1 min
Step 27200/300000 | t=2.72e+00 | T=7384.5 | a=1.000065 | H=2.41e-05 | 10.5 steps/s | 94.82 ms/step | ETA: 431.1 min
Step 27250/300000 | t=2.73e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 94.84 ms/step | ETA: 431.1 min
Step 27300/300000 | t=2.73e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 94.85 ms/step | ETA: 431.1 min
Step 27350/300000 | t=2.73e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 94.87 ms/step | ETA: 431.1 min
Step 27400/300000 | t=2.74e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 94.91 ms/step | ETA: 431.2 min
Step 27450/300000 | t=2.75e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 94.92 ms/step | ETA: 431.2 min
Step 27500/300000 | t=2.75e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 431.5 min
Step 27550/300000 | t=2.75e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 431.6 min
Step 27600/300000 | t=2.76e+00 | T=7384.5 | a=1.000066 | H=2.41e-05 | 10.5 steps/s | 95.06 ms/step | ETA: 431.6 min
Step 27650/300000 | t=2.77e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.07 ms/step | ETA: 431.6 min
Step 27700/300000 | t=2.77e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.09 ms/step | ETA: 431.5 min
Step 27750/300000 | t=2.77e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.10 ms/step | ETA: 431.5 min
Step 27800/300000 | t=2.78e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.11 ms/step | ETA: 431.5 min
Step 27850/300000 | t=2.79e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.13 ms/step | ETA: 431.5 min
Step 27900/300000 | t=2.79e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.16 ms/step | ETA: 431.5 min
Step 27950/300000 | t=2.79e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.17 ms/step | ETA: 431.5 min
Step 28000/300000 | t=2.80e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.27 ms/step | ETA: 431.9 min
Step 28050/300000 | t=2.81e+00 | T=7384.5 | a=1.000067 | H=2.41e-05 | 10.5 steps/s | 95.28 ms/step | ETA: 431.9 min
Step 28100/300000 | t=2.81e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.29 ms/step | ETA: 431.8 min
Step 28150/300000 | t=2.81e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.32 ms/step | ETA: 431.9 min
Step 28200/300000 | t=2.82e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.32 ms/step | ETA: 431.8 min
Step 28250/300000 | t=2.83e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.33 ms/step | ETA: 431.8 min
Step 28300/300000 | t=2.83e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.34 ms/step | ETA: 431.7 min
Step 28350/300000 | t=2.83e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.34 ms/step | ETA: 431.7 min
Step 28400/300000 | t=2.84e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.34 ms/step | ETA: 431.6 min
Step 28450/300000 | t=2.85e+00 | T=7384.5 | a=1.000068 | H=2.41e-05 | 10.5 steps/s | 95.35 ms/step | ETA: 431.5 min
Step 28500/300000 | t=2.85e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.43 ms/step | ETA: 431.8 min
Step 28550/300000 | t=2.85e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.43 ms/step | ETA: 431.8 min
Step 28600/300000 | t=2.86e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.44 ms/step | ETA: 431.7 min
Step 28650/300000 | t=2.87e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.44 ms/step | ETA: 431.6 min
Step 28700/300000 | t=2.87e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.45 ms/step | ETA: 431.6 min
Step 28750/300000 | t=2.88e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.46 ms/step | ETA: 431.6 min
Step 28800/300000 | t=2.88e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.46 ms/step | ETA: 431.5 min
Step 28850/300000 | t=2.88e+00 | T=7384.5 | a=1.000069 | H=2.41e-05 | 10.5 steps/s | 95.46 ms/step | ETA: 431.4 min
Step 28900/300000 | t=2.89e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.46 ms/step | ETA: 431.3 min
Step 28950/300000 | t=2.90e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.47 ms/step | ETA: 431.3 min
Step 29000/300000 | t=2.90e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.5 min
Step 29050/300000 | t=2.90e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.5 min
Step 29100/300000 | t=2.91e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.55 ms/step | ETA: 431.4 min
Step 29150/300000 | t=2.92e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.3 min
Step 29200/300000 | t=2.92e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.2 min
Step 29250/300000 | t=2.92e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.1 min
Step 29300/300000 | t=2.93e+00 | T=7384.5 | a=1.000070 | H=2.41e-05 | 10.5 steps/s | 95.54 ms/step | ETA: 431.0 min
Step 29350/300000 | t=2.94e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.55 ms/step | ETA: 431.0 min
Step 29400/300000 | t=2.94e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.56 ms/step | ETA: 431.0 min
Step 29450/300000 | t=2.94e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.55 ms/step | ETA: 430.9 min
Step 29500/300000 | t=2.95e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.62 ms/step | ETA: 431.1 min
Step 29550/300000 | t=2.96e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.62 ms/step | ETA: 431.0 min
Step 29600/300000 | t=2.96e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.61 ms/step | ETA: 430.9 min
Step 29650/300000 | t=2.96e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.61 ms/step | ETA: 430.8 min
Step 29700/300000 | t=2.97e+00 | T=7384.5 | a=1.000071 | H=2.41e-05 | 10.5 steps/s | 95.61 ms/step | ETA: 430.7 min
Step 29750/300000 | t=2.98e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.60 ms/step | ETA: 430.6 min
Step 29800/300000 | t=2.98e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.59 ms/step | ETA: 430.5 min
Step 29850/300000 | t=2.98e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.59 ms/step | ETA: 430.4 min
Step 29900/300000 | t=2.99e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.58 ms/step | ETA: 430.3 min
Step 29950/300000 | t=3.00e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.62 ms/step | ETA: 430.4 min
Step 30000/300000 | t=3.00e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 430.6 min
Step 30050/300000 | t=3.00e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 430.5 min
Step 30100/300000 | t=3.01e+00 | T=7384.5 | a=1.000072 | H=2.41e-05 | 10.5 steps/s | 95.68 ms/step | ETA: 430.4 min
Step 30150/300000 | t=3.02e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 430.4 min
Step 30200/300000 | t=3.02e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 430.3 min
Step 30250/300000 | t=3.02e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 430.2 min
Step 30300/300000 | t=3.03e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.68 ms/step | ETA: 430.1 min
Step 30350/300000 | t=3.04e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.67 ms/step | ETA: 430.0 min
Step 30400/300000 | t=3.04e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.67 ms/step | ETA: 429.9 min
Step 30450/300000 | t=3.04e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.5 steps/s | 95.67 ms/step | ETA: 429.8 min
Step 30500/300000 | t=3.05e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.4 steps/s | 95.73 ms/step | ETA: 430.0 min
Step 30550/300000 | t=3.06e+00 | T=7384.5 | a=1.000073 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 429.9 min
Step 30600/300000 | t=3.06e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 429.8 min
Step 30650/300000 | t=3.06e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.4 steps/s | 95.71 ms/step | ETA: 429.6 min
Step 30700/300000 | t=3.07e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 429.5 min
Step 30750/300000 | t=3.08e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 429.4 min
Step 30800/300000 | t=3.08e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 429.4 min
Step 30850/300000 | t=3.08e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 429.2 min
Step 30900/300000 | t=3.09e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.5 steps/s | 95.68 ms/step | ETA: 429.1 min
Step 30950/300000 | t=3.10e+00 | T=7384.5 | a=1.000074 | H=2.41e-05 | 10.5 steps/s | 95.68 ms/step | ETA: 429.0 min
Step 31000/300000 | t=3.10e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.74 ms/step | ETA: 429.2 min
Step 31050/300000 | t=3.10e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.73 ms/step | ETA: 429.1 min
Step 31100/300000 | t=3.11e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.73 ms/step | ETA: 429.0 min
Step 31150/300000 | t=3.12e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.73 ms/step | ETA: 429.0 min
Step 31200/300000 | t=3.12e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 428.8 min
Step 31250/300000 | t=3.12e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.71 ms/step | ETA: 428.7 min
Step 31300/300000 | t=3.13e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 428.6 min
Step 31350/300000 | t=3.13e+00 | T=7384.4 | a=1.000075 | H=2.41e-05 | 10.5 steps/s | 95.69 ms/step | ETA: 428.5 min
Step 31400/300000 | t=3.14e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.5 steps/s | 95.68 ms/step | ETA: 428.3 min
Step 31450/300000 | t=3.15e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.5 steps/s | 95.67 ms/step | ETA: 428.2 min
Step 31500/300000 | t=3.15e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.73 ms/step | ETA: 428.4 min
Step 31550/300000 | t=3.15e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 428.3 min
Step 31600/300000 | t=3.16e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 428.2 min
Step 31650/300000 | t=3.17e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.72 ms/step | ETA: 428.1 min
Step 31700/300000 | t=3.17e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.71 ms/step | ETA: 428.0 min
Step 31750/300000 | t=3.17e+00 | T=7384.4 | a=1.000076 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 427.9 min
Step 31800/300000 | t=3.18e+00 | T=7384.4 | a=1.000077 | H=2.41e-05 | 10.4 steps/s | 95.70 ms/step | ETA: 427.8 min
