======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 07:43:53
Log file: logs/simulation_20260226_074353.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7370.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 7000 GeV  →  3H/η = 1.03e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7370.0...
  V'(0) = 7.7081e-07
  V'(VEV) = 7.2041e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 7.7081e-07
  V'(1e0)   = 7.7081e+03
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.4897e+03 and 1.5672e+03
  Barrier top at: 1.5078e+03
  Escape point: 1.6586e+03
  V'(escape) = -2.7585e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 10000000000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.2122e+03)
Overdamped mode: DISABLED (η = 7000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 1.03e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=10000.0, interval=100)
Step 0/10000000000 | t=0.00e+00 | T=7370.0 | a=1.000000 | H=2.41e-05 | 1.1 steps/s | 912.31 ms/step | ETA: 152051687.2 min
Step 70700/10000000000 | t=7.07e+00 | T=7368.7 | a=1.000170 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395642.5 min
Step 70800/10000000000 | t=7.08e+00 | T=7368.7 | a=1.000170 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394900.6 min
Step 70900/10000000000 | t=7.09e+00 | T=7368.7 | a=1.000171 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394165.8 min
Step 71000/10000000000 | t=7.10e+00 | T=7368.7 | a=1.000171 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394529.3 min
Step 71100/10000000000 | t=7.11e+00 | T=7368.7 | a=1.000171 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394690.8 min
Step 71200/10000000000 | t=7.12e+00 | T=7368.7 | a=1.000171 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393755.7 min
Step 71300/10000000000 | t=7.13e+00 | T=7368.7 | a=1.000172 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394654.9 min
Step 71400/10000000000 | t=7.14e+00 | T=7368.7 | a=1.000172 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394361.4 min
Step 71500/10000000000 | t=7.15e+00 | T=7368.7 | a=1.000172 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399795.2 min
Step 71600/10000000000 | t=7.16e+00 | T=7368.7 | a=1.000172 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399323.5 min
Step 71700/10000000000 | t=7.17e+00 | T=7368.7 | a=1.000173 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398237.8 min
Step 71800/10000000000 | t=7.18e+00 | T=7368.7 | a=1.000173 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397560.1 min
Step 71900/10000000000 | t=7.19e+00 | T=7368.7 | a=1.000173 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396848.4 min
Step 72000/10000000000 | t=7.20e+00 | T=7368.7 | a=1.000173 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396149.7 min
Step 72100/10000000000 | t=7.21e+00 | T=7368.7 | a=1.000173 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395376.4 min
Step 72200/10000000000 | t=7.22e+00 | T=7368.7 | a=1.000174 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394477.5 min
Step 72300/10000000000 | t=7.23e+00 | T=7368.7 | a=1.000174 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394626.3 min
Step 72400/10000000000 | t=7.24e+00 | T=7368.7 | a=1.000174 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393745.3 min
Step 72500/10000000000 | t=7.25e+00 | T=7368.7 | a=1.000174 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14400231.2 min
Step 72600/10000000000 | t=7.26e+00 | T=7368.7 | a=1.000175 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399668.1 min
Step 72700/10000000000 | t=7.27e+00 | T=7368.7 | a=1.000175 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399091.0 min
Step 72800/10000000000 | t=7.28e+00 | T=7368.7 | a=1.000175 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398438.4 min
Step 72900/10000000000 | t=7.29e+00 | T=7368.7 | a=1.000175 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397739.8 min
Step 73000/10000000000 | t=7.30e+00 | T=7368.7 | a=1.000176 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396964.4 min
Step 73100/10000000000 | t=7.31e+00 | T=7368.7 | a=1.000176 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396953.0 min
Step 73200/10000000000 | t=7.32e+00 | T=7368.7 | a=1.000176 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14397111.1 min
Step 73300/10000000000 | t=7.33e+00 | T=7368.7 | a=1.000176 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396258.1 min
Step 73400/10000000000 | t=7.34e+00 | T=7368.7 | a=1.000177 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395692.3 min
Step 73500/10000000000 | t=7.35e+00 | T=7368.7 | a=1.000177 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399599.8 min
Step 73600/10000000000 | t=7.36e+00 | T=7368.7 | a=1.000177 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398661.8 min
Step 73700/10000000000 | t=7.37e+00 | T=7368.7 | a=1.000177 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398312.9 min
Step 73800/10000000000 | t=7.38e+00 | T=7368.7 | a=1.000178 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398219.1 min
Step 73900/10000000000 | t=7.39e+00 | T=7368.7 | a=1.000178 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398058.5 min
Step 74000/10000000000 | t=7.40e+00 | T=7368.7 | a=1.000178 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14397058.2 min
Step 74100/10000000000 | t=7.41e+00 | T=7368.7 | a=1.000178 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398648.9 min
Step 74200/10000000000 | t=7.42e+00 | T=7368.7 | a=1.000179 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401666.5 min
Step 74300/10000000000 | t=7.43e+00 | T=7368.7 | a=1.000179 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14400877.6 min
Step 74400/10000000000 | t=7.44e+00 | T=7368.7 | a=1.000179 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14399958.1 min
Step 74500/10000000000 | t=7.45e+00 | T=7368.7 | a=1.000179 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14406165.5 min
Step 74600/10000000000 | t=7.46e+00 | T=7368.7 | a=1.000179 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14405266.5 min
Step 74700/10000000000 | t=7.47e+00 | T=7368.7 | a=1.000180 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404422.4 min
Step 74800/10000000000 | t=7.48e+00 | T=7368.7 | a=1.000180 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404140.8 min
Step 74900/10000000000 | t=7.49e+00 | T=7368.7 | a=1.000180 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404458.7 min
Step 75000/10000000000 | t=7.50e+00 | T=7368.7 | a=1.000180 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403524.1 min
Step 75100/10000000000 | t=7.51e+00 | T=7368.7 | a=1.000181 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402594.5 min
Step 75200/10000000000 | t=7.52e+00 | T=7368.7 | a=1.000181 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402824.4 min
Step 75300/10000000000 | t=7.53e+00 | T=7368.7 | a=1.000181 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14402140.5 min
Step 75400/10000000000 | t=7.54e+00 | T=7368.7 | a=1.000181 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401575.6 min
Step 75500/10000000000 | t=7.55e+00 | T=7368.7 | a=1.000182 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14405823.3 min
Step 75600/10000000000 | t=7.56e+00 | T=7368.7 | a=1.000182 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14405148.9 min
Step 75700/10000000000 | t=7.57e+00 | T=7368.7 | a=1.000182 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404294.5 min
Step 75800/10000000000 | t=7.58e+00 | T=7368.7 | a=1.000182 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403650.9 min
Step 75900/10000000000 | t=7.59e+00 | T=7368.7 | a=1.000183 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404371.6 min
Step 76000/10000000000 | t=7.60e+00 | T=7368.7 | a=1.000183 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404597.9 min
Step 76100/10000000000 | t=7.61e+00 | T=7368.7 | a=1.000183 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403955.2 min
Step 76200/10000000000 | t=7.62e+00 | T=7368.6 | a=1.000183 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403375.4 min
Step 76300/10000000000 | t=7.63e+00 | T=7368.6 | a=1.000184 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402469.4 min
Step 76400/10000000000 | t=7.64e+00 | T=7368.6 | a=1.000184 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401513.5 min
Step 76500/10000000000 | t=7.65e+00 | T=7368.6 | a=1.000184 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14405446.1 min
Step 76600/10000000000 | t=7.66e+00 | T=7368.6 | a=1.000184 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14406781.5 min
Step 76700/10000000000 | t=7.67e+00 | T=7368.6 | a=1.000185 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14405888.8 min
Step 76800/10000000000 | t=7.68e+00 | T=7368.6 | a=1.000185 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404978.4 min
Step 76900/10000000000 | t=7.69e+00 | T=7368.6 | a=1.000185 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404304.1 min
Step 77000/10000000000 | t=7.70e+00 | T=7368.6 | a=1.000185 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403725.3 min
Step 77100/10000000000 | t=7.71e+00 | T=7368.6 | a=1.000185 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402842.8 min
Step 77200/10000000000 | t=7.72e+00 | T=7368.6 | a=1.000186 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401972.4 min
Step 77300/10000000000 | t=7.73e+00 | T=7368.6 | a=1.000186 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14402554.7 min
Step 77400/10000000000 | t=7.74e+00 | T=7368.6 | a=1.000186 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401797.9 min
Step 77500/10000000000 | t=7.75e+00 | T=7368.6 | a=1.000186 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14405719.3 min
Step 77600/10000000000 | t=7.76e+00 | T=7368.6 | a=1.000187 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14406332.0 min
Step 77700/10000000000 | t=7.77e+00 | T=7368.6 | a=1.000187 | H=2.41e-05 | 11.6 steps/s | 86.44 ms/step | ETA: 14405803.4 min
Step 77800/10000000000 | t=7.78e+00 | T=7368.6 | a=1.000187 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404839.6 min
Step 77900/10000000000 | t=7.79e+00 | T=7368.6 | a=1.000187 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404371.0 min
Step 78000/10000000000 | t=7.80e+00 | T=7368.6 | a=1.000188 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404449.8 min
Step 78100/10000000000 | t=7.81e+00 | T=7368.6 | a=1.000188 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404071.4 min
Step 78200/10000000000 | t=7.82e+00 | T=7368.6 | a=1.000188 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404653.6 min
Step 78300/10000000000 | t=7.83e+00 | T=7368.6 | a=1.000188 | H=2.41e-05 | 11.6 steps/s | 86.43 ms/step | ETA: 14404152.1 min
Step 78400/10000000000 | t=7.84e+00 | T=7368.6 | a=1.000189 | H=2.41e-05 | 11.6 steps/s | 86.42 ms/step | ETA: 14403698.3 min
Step 78500/10000000000 | t=7.85e+00 | T=7368.6 | a=1.000189 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408461.4 min
Step 78600/10000000000 | t=7.86e+00 | T=7368.6 | a=1.000189 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408674.9 min
Step 78700/10000000000 | t=7.87e+00 | T=7368.6 | a=1.000189 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408902.0 min
Step 78800/10000000000 | t=7.88e+00 | T=7368.6 | a=1.000190 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408441.1 min
Step 78900/10000000000 | t=7.89e+00 | T=7368.6 | a=1.000190 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14409002.5 min
Step 79000/10000000000 | t=7.90e+00 | T=7368.6 | a=1.000190 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408670.0 min
Step 79100/10000000000 | t=7.91e+00 | T=7368.6 | a=1.000190 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408183.8 min
Step 79200/10000000000 | t=7.92e+00 | T=7368.6 | a=1.000191 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14407441.6 min
Step 79300/10000000000 | t=7.93e+00 | T=7368.6 | a=1.000191 | H=2.41e-05 | 11.6 steps/s | 86.45 ms/step | ETA: 14408692.2 min
Step 79400/10000000000 | t=7.94e+00 | T=7368.6 | a=1.000191 | H=2.41e-05 | 11.6 steps/s | 86.50 ms/step | ETA: 14415925.1 min
Step 79500/10000000000 | t=7.95e+00 | T=7368.6 | a=1.000191 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14420968.8 min
Step 79600/10000000000 | t=7.96e+00 | T=7368.6 | a=1.000192 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14422350.1 min
Step 79700/10000000000 | t=7.97e+00 | T=7368.6 | a=1.000192 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14422041.6 min
Step 79800/10000000000 | t=7.98e+00 | T=7368.6 | a=1.000192 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14422070.2 min
Step 79900/10000000000 | t=7.99e+00 | T=7368.6 | a=1.000192 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14422088.1 min
Step 80000/10000000000 | t=8.00e+00 | T=7368.6 | a=1.000192 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14421765.6 min
Step 80100/10000000000 | t=8.01e+00 | T=7368.6 | a=1.000193 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420654.8 min
Step 80200/10000000000 | t=8.02e+00 | T=7368.6 | a=1.000193 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14419636.0 min
Step 80300/10000000000 | t=8.03e+00 | T=7368.6 | a=1.000193 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14418649.4 min
Step 80400/10000000000 | t=8.04e+00 | T=7368.6 | a=1.000193 | H=2.41e-05 | 11.6 steps/s | 86.51 ms/step | ETA: 14417867.0 min
Step 80500/10000000000 | t=8.05e+00 | T=7368.6 | a=1.000194 | H=2.41e-05 | 11.6 steps/s | 86.53 ms/step | ETA: 14421505.5 min
Step 80600/10000000000 | t=8.06e+00 | T=7368.6 | a=1.000194 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420656.5 min
Step 80700/10000000000 | t=8.07e+00 | T=7368.6 | a=1.000194 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420692.3 min
Step 80800/10000000000 | t=8.08e+00 | T=7368.6 | a=1.000194 | H=2.41e-05 | 11.6 steps/s | 86.52 ms/step | ETA: 14420343.5 min
Step 80900/10000000000 | t=8.09e+00 | T=7368.6 | a=1.000195 | H=2.41e-05 | 11.6 steps/s | 86.54 ms/step | ETA: 14423303.2 min
Step 81000/10000000000 | t=8.10e+00 | T=7368.6 | a=1.000195 | H=2.41e-05 | 11.6 steps/s | 86.56 ms/step | ETA: 14426236.7 min
Step 81100/10000000000 | t=8.11e+00 | T=7368.6 | a=1.000195 | H=2.41e-05 | 11.6 steps/s | 86.56 ms/step | ETA: 14425859.7 min
Step 81200/10000000000 | t=8.12e+00 | T=7368.6 | a=1.000195 | H=2.41e-05 | 11.6 steps/s | 86.56 ms/step | ETA: 14426002.2 min
Step 81300/10000000000 | t=8.13e+00 | T=7368.6 | a=1.000196 | H=2.41e-05 | 11.6 steps/s | 86.57 ms/step | ETA: 14427646.4 min
Step 81400/10000000000 | t=8.14e+00 | T=7368.6 | a=1.000196 | H=2.41e-05 | 11.6 steps/s | 86.57 ms/step | ETA: 14428363.5 min
Step 81500/10000000000 | t=8.15e+00 | T=7368.6 | a=1.000196 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14431903.1 min
Step 81600/10000000000 | t=8.16e+00 | T=7368.6 | a=1.000196 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14431058.2 min
Step 81700/10000000000 | t=8.17e+00 | T=7368.6 | a=1.000197 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14430976.2 min
Step 81800/10000000000 | t=8.18e+00 | T=7368.5 | a=1.000197 | H=2.41e-05 | 11.5 steps/s | 86.59 ms/step | ETA: 14431771.7 min
Step 81900/10000000000 | t=8.19e+00 | T=7368.5 | a=1.000197 | H=2.41e-05 | 11.5 steps/s | 86.60 ms/step | ETA: 14433687.3 min
